Iteration,Interval,Density
309000,13.5;14,0.0134675
309000,14;14.5,0.00235108
309000,14.5;15,0
309000,15;15.5,0
309000,15.5;16,0
310000,0;0.5,0
310000,0.5;1,22.9183
310000,1;1.5,184.05
310000,1.5;2,113.404
310000,2;2.5,117.315
310000,2.5;3,100.572
310000,3;3.5,92.3951
310000,3.5;4,81.4459
310000,4;4.5,73.1203
310000,4.5;5,64.0966
310000,5;5.5,56.5111
310000,5.5;6,49.132
310000,6;6.5,41.7766
310000,6.5;7,35.5541
310000,7;7.5,29.1927
310000,7.5;8,23.7421
310000,8;8.5,18.3108
310000,8.5;9,13.5145
310000,9;9.5,9.2034
310000,9.5;10,5.8367
310000,10;10.5,3.54255
310000,10.5;11,2.09437
310000,11;11.5,1.10895
310000,11.5;12,0.542875
310000,12;12.5,0.231177
310000,12.5;13,0.0969124
310000,13;13.5,0.0317252
310000,13.5;14,0.0109423
310000,14;14.5,0.00235108
310000,14.5;15,0.000731467
310000,15;15.5,0
310000,15.5;16,0
311000,0;0.5,0
311000,0.5;1,20.7356
311000,1;1.5,187.468
311000,1.5;2,110.359
311000,2;2.5,119.163
311000,2.5;3,99.1448
311000,3;3.5,93.0117
311000,3.5;4,81.2651
311000,4;4.5,72.8299
311000,4.5;5,64.0261
311000,5;5.5,56.6899
311000,5.5;6,48.9395
311000,6;6.5,41.907
311000,6.5;7,35.4703
311000,7;7.5,29.6921
311000,7.5;8,23.3872
311000,8;8.5,18.6194
311000,8.5;9,13.4667
311000,9;9.5,9.27593
311000,9.5;10,5.75469
311000,10;10.5,3.63191
311000,10.5;11,1.91812
311000,11;11.5,1.14164
311000,11.5;12,0.503686
311000,12;12.5,0.253446
311000,12.5;13,0.0881022
311000,13;13.5,0.0262866
311000,13.5;14,0.0109423
311000,14;14.5,0.00391846
311000,14.5;15,0.000731467
311000,15;15.5,0
311000,15.5;16,0
312000,0;0.5,0
312000,0.5;1,18.5529
312000,1;1.5,190.785
312000,1.5;2,111.082
312000,2;2.5,120.478
312000,2.5;3,101.411
312000,3;3.5,95.4779
312000,3.5;4,82.689
312000,4;4.5,73.8068
312000,4.5;5,65.1889
312000,5;5.5,56.6265
312000,5.5;6,50.147
312000,6;6.5,42.3834
312000,6.5;7,35.4703
312000,7;7.5,29.3047
312000,7.5;8,23.4666
312000,8;8.5,18.1261
312000,8.5;9,13.1487
312000,9;9.5,8.93933
312000,9.5;10,5.46511
312000,10;10.5,3.51832
312000,10.5;11,1.88645
312000,11;11.5,1.02094
312000,11.5;12,0.455277
312000,12;12.5,0.206787
312000,12.5;13,0.078313
312000,13;13.5,0.0253802
312000,13.5;14,0.00757547
312000,14;14.5,0.00313477
312000,14.5;15,0.000731467
312000,15;15.5,0
312000,15.5;16,0
313000,0;0.5,0
313000,0.5;1,16.3702
313000,1;1.5,184.754
313000,1.5;2,108.139
313000,2;2.5,116.376
313000,2.5;3,98.1794
313000,3;3.5,91.4777
313000,3.5;4,80.7678
313000,4;4.5,73.0235
313000,4.5;5,64.1459
313000,5;5.5,56.0841
313000,5.5;6,48.6798
313000,6;6.5,41.7156
313000,6.5;7,35.2084
313000,7;7.5,29.568
313000,7.5;8,23.3713
313000,8;8.5,19.0495
313000,8.5;9,13.4376
313000,9;9.5,9.44144
313000,9.5;10,5.98902
313000,10;10.5,3.62737
313000,10.5;11,2.1467
313000,11;11.5,1.15296
313000,11.5;12,0.572843
313000,12;12.5,0.252386
313000,12.5;13,0.100828
313000,13;13.5,0.0380703
313000,13.5;14,0.0109423
313000,14;14.5,0.00391846
313000,14.5;15,0.000731467
313000,15;15.5,0
313000,15.5;16,0
314000,0;0.5,0
314000,0.5;1,15.2789
314000,1;1.5,187.066
314000,1.5;2,109.843
314000,2;2.5,120.885
314000,2.5;3,98.2633
314000,3;3.5,93.6583
314000,3.5;4,81.5702
314000,4;4.5,73.7276
314000,4.5;5,64.5124
314000,5;5.5,56.7938
314000,5.5;6,49.3869
314000,6;6.5,42.2083
314000,6.5;7,35.191
314000,7;7.5,29.3773
314000,7.5;8,23.3183
314000,8;8.5,18.3996
314000,8.5;9,13.396
314000,9;9.5,9.08996
314000,9.5;10,5.84507
314000,10;10.5,3.58193
314000,10.5;11,1.97045
314000,11;11.5,1.10644
314000,11.5;12,0.532502
314000,12;12.5,0.231177
314000,12.5;13,0.0832076
314000,13;13.5,0.0317252
314000,13.5;14,0.0101006
314000,14;14.5,0.00313477
314000,14.5;15,0
314000,15;15.5,0
314000,15.5;16,0
315000,0;0.5,0
315000,0.5;1,20.1899
315000,1;1.5,185.156
315000,1.5;2,106.281
315000,2;2.5,118.223
315000,2.5;3,97.3818
315000,3;3.5,91.7635
315000,3.5;4,80.9487
315000,4;4.5,72.3722
315000,4.5;5,63.6667
315000,5;5.5,56.0899
315000,5.5;6,48.5739
315000,6;6.5,41.9884
315000,6.5;7,34.5939
315000,7;7.5,29.3531
315000,7.5;8,23.5435
315000,8;8.5,18.6615
315000,8.5;9,13.8699
315000,9;9.5,9.27221
315000,9.5;10,6.18821
315000,10;10.5,3.58799
315000,10.5;11,2.2899
315000,11;11.5,1.17182
315000,11.5;12,0.625862
315000,12;12.5,0.26299
315000,12.5;13,0.11747
315000,13;13.5,0.035351
315000,13.5;14,0.0159927
315000,14;14.5,0.00548585
315000,14.5;15,0
315000,15;15.5,0
315000,15.5;16,0
316000,0;0.5,0
316000,0.5;1,22.9183
316000,1;1.5,185.759
316000,1.5;2,108.346
316000,2;2.5,118.286
316000,2.5;3,98.5152
316000,3;3.5,89.989
316000,3.5;4,80.6661
316000,4;4.5,71.8001
316000,4.5;5,63.8147
316000,5;5.5,55.9283
316000,5.5;6,48.6509
316000,6;6.5,42.0983
316000,6.5;7,35.4982
316000,7;7.5,29.4258
316000,7.5;8,23.8984
316000,8;8.5,18.5586
316000,8.5;9,13.98
316000,9;9.5,9.29638
316000,9.5;10,6.06435
316000,10;10.5,3.63191
316000,10.5;11,2.11641
316000,11;11.5,1.11524
316000,11.5;12,0.530196
316000,12;12.5,0.236479
316000,12.5;13,0.0832076
316000,13;13.5,0.0290059
316000,13.5;14,0.00589203
316000,14;14.5,0.00391846
316000,14.5;15,0.000731467
316000,15;15.5,0
316000,15.5;16,0
317000,0;0.5,0
317000,0.5;1,18.2801
317000,1;1.5,182.743
317000,1.5;2,108.243
317000,2;2.5,117.378
317000,2.5;3,96.7522
317000,3;3.5,91.959
317000,3.5;4,78.4511
317000,4;4.5,71.1049
317000,4.5;5,63.0465
317000,5;5.5,55.2474
317000,5.5;6,48.5162
317000,6;6.5,42.0576
317000,6.5;7,35.3341
317000,7;7.5,30.1431
317000,7.5;8,23.8454
317000,8;8.5,18.9116
317000,8.5;9,13.9904
317000,9;9.5,9.45817
317000,9.5;10,6.09448
317000,10;10.5,3.68947
317000,10.5;11,2.17837
317000,11;11.5,1.13284
317000,11.5;12,0.573995
317000,12;12.5,0.234358
317000,12.5;13,0.0851654
317000,13;13.5,0.0362574
317000,13.5;14,0.00673375
317000,14;14.5,0.00156739
317000,14.5;15,0
317000,15;15.5,0
317000,15.5;16,0
318000,0;0.5,0
318000,0.5;1,15.5517
318000,1;1.5,186.865
318000,1.5;2,108.707
318000,2;2.5,118.63
318000,2.5;3,98.4522
318000,3;3.5,92.1545
318000,3.5;4,79.5925
318000,4;4.5,72.469
318000,4.5;5,63.9697
318000,5;5.5,55.4898
318000,5.5;6,48.9059
318000,6;6.5,41.8011
318000,6.5;7,35.7741
318000,7;7.5,29.223
318000,7.5;8,23.8348
318000,8;8.5,18.5609
318000,8.5;9,13.4501
318000,9;9.5,9.57719
318000,9.5;10,5.88525
318000,10;10.5,3.69401
318000,10.5;11,2.13981
318000,11;11.5,1.1605
318000,11.5;12,0.560164
318000,12;12.5,0.268292
318000,12.5;13,0.0988702
318000,13;13.5,0.0299124
318000,13.5;14,0.0109423
318000,14;14.5,0.00391846
318000,14.5;15,0
318000,15;15.5,0
318000,15.5;16,0
319000,0;0.5,0
319000,0.5;1,19.6443
319000,1;1.5,187.669
319000,1.5;2,109.585
319000,2;2.5,119.851
319000,2.5;3,99.4806
319000,3;3.5,92.6207
319000,3.5;4,81.7171
319000,4;4.5,73.1731
319000,4.5;5,64.0966
319000,5;5.5,57.1342
319000,5.5;6,48.877
319000,6;6.5,42.302
319000,6.5;7,35.397
319000,7;7.5,29.2199
319000,7.5;8,23.7315
319000,8;8.5,18.3225
319000,8.5;9,13.3212
319000,9;9.5,9.15877
319000,9.5;10,5.81494
319000,10;10.5,3.52589
319000,10.5;11,2.03929
319000,11;11.5,1.10015
319000,11.5;12,0.542875
319000,12;12.5,0.23966
319000,12.5;13,0.106702
319000,13;13.5,0.0280995
319000,13.5;14,0.0126258
319000,14;14.5,0.00235108
319000,14.5;15,0
319000,15;15.5,0
319000,15.5;16,0
320000,0;0.5,0
320000,0.5;1,20.4628
320000,1;1.5,193.499
320000,1.5;2,106.384
320000,2;2.5,121.417
320000,2.5;3,97.5707
320000,3;3.5,92.9816
320000,3.5;4,81.0052
320000,4;4.5,72.8651
320000,4.5;5,65.055
320000,5;5.5,55.9571
320000,5.5;6,49.3966
320000,6;6.5,41.8662
320000,6.5;7,35.7147
320000,7;7.5,29.8919
320000,7.5;8,23.8057
320000,8;8.5,18.755
320000,8.5;9,13.29
320000,9;9.5,9.05463
320000,9.5;10,5.75134
320000,10;10.5,3.44108
320000,10.5;11,1.99661
320000,11;11.5,1.02471
320000,11.5;12,0.496771
320000,12;12.5,0.227995
320000,12.5;13,0.0822287
320000,13;13.5,0.0244738
320000,13.5;14,0.00757547
320000,14;14.5,0.00156739
320000,14.5;15,0
320000,15;15.5,0
320000,15.5;16,0
321000,0;0.5,0
321000,0.5;1,18.2801
321000,1;1.5,192.192
321000,1.5;2,107.572
321000,2;2.5,122.732
321000,2.5;3,98.767
321000,3;3.5,94.1997
321000,3.5;4,81.3894
321000,4;4.5,73.3756
321000,4.5;5,64.8225
321000,5;5.5,56.713
321000,5.5;6,49.1801
321000,6;6.5,41.9436
321000,6.5;7,35.802
321000,7;7.5,29.223
321000,7.5;8,23.7924
321000,8;8.5,18.395
321000,8.5;9,13.4023
321000,9;9.5,8.98582
321000,9.5;10,5.77645
321000,10;10.5,3.42896
321000,10.5;11,1.96081
321000,11;11.5,1.06872
321000,11.5;12,0.493313
321000,12;12.5,0.201484
321000,12.5;13,0.0851654
321000,13;13.5,0.0271931
321000,13.5;14,0.00589203
321000,14;14.5,0.00156739
321000,14.5;15,0
321000,15;15.5,0
321000,15.5;16,0
322000,0;0.5,0
322000,0.5;1,18.2801
322000,1;1.5,190.081
322000,1.5;2,112.578
322000,2;2.5,120.54
322000,2.5;3,103.195
322000,3;3.5,94.6959
322000,3.5;4,84.1242
322000,4;4.5,75.8751
322000,4.5;5,65.5131
322000,5;5.5,58.5017
322000,5.5;6,49.1849
322000,6;6.5,42.8598
322000,6.5;7,34.6742
322000,7;7.5,29.4742
322000,7.5;8,22.8415
322000,8;8.5,17.7241
322000,8.5;9,13.0136
322000,9;9.5,8.76081
322000,9.5;10,5.52537
322000,10;10.5,3.34566
322000,10.5;11,1.92363
322000,11;11.5,1.06369
322000,11.5;12,0.494466
322000,12;12.5,0.218451
322000,12.5;13,0.0822287
322000,13;13.5,0.0299124
322000,13.5;14,0.00841719
322000,14;14.5,0.00156739
322000,14.5;15,0
322000,15;15.5,0
322000,15.5;16,0
323000,0;0.5,0
323000,0.5;1,16.6431
323000,1;1.5,186.965
323000,1.5;2,108.243
323000,2;2.5,120.791
323000,2.5;3,97.7806
323000,3;3.5,93.3275
323000,3.5;4,80.6322
323000,4;4.5,72.7419
323000,4.5;5,64.1459
323000,5;5.5,56.3033
323000,5.5;6,49.2667
323000,6;6.5,41.7033
323000,6.5;7,36.0743
323000,7;7.5,29.0868
323000,7.5;8,23.8216
323000,8;8.5,18.2968
323000,8.5;9,13.5748
323000,9;9.5,9.24245
323000,9.5;10,5.92374
323000,10;10.5,3.49712
323000,10.5;11,2.10952
323000,11;11.5,1.0486
323000,11.5;12,0.547485
323000,12;12.5,0.240721
323000,12.5;13,0.0929967
323000,13;13.5,0.0344445
323000,13.5;14,0.0117841
323000,14;14.5,0.00313477
323000,14.5;15,0.00146293
323000,15;15.5,0
323000,15.5;16,0
324000,0;0.5,0
324000,0.5;1,15.8245
324000,1;1.5,190.483
324000,1.5;2,110.669
324000,2;2.5,118.067
324000,2.5;3,100.362
324000,3;3.5,91.5379
324000,3.5;4,82.9715
324000,4;4.5,72.7331
324000,4.5;5,65.3933
324000,5;5.5,56.263
324000,5.5;6,49.4399
324000,6;6.5,41.907
324000,6.5;7,35.4703
324000,7;7.5,29.344
324000,7.5;8,23.3713
324000,8;8.5,18.5095
324000,8.5;9,13.3254
324000,9;9.5,9.13088
324000,9.5;10,5.72623
324000,10;10.5,3.52589
324000,10.5;11,2.05444
324000,11;11.5,1.11147
324000,11.5;12,0.516365
324000,12;12.5,0.242842
324000,12.5;13,0.0929967
324000,13;13.5,0.0389767
324000,13.5;14,0.0126258
324000,14;14.5,0.00156739
324000,14.5;15,0.000731467
324000,15;15.5,0
324000,15.5;16,0
325000,0;0.5,0
325000,0.5;1,15.5517
325000,1;1.5,188.573
325000,1.5;2,108.088
325000,2;2.5,118.881
325000,2.5;3,99.8374
325000,3;3.5,92.6507
325000,3.5;4,83.028
325000,4;4.5,72.6011
325000,4.5;5,64.8718
325000,5;5.5,56.286
325000,5.5;6,49.7044
325000,6;6.5,41.3939
325000,6.5;7,35.5506
325000,7;7.5,29.232
325000,7.5;8,23.4375
325000,8;8.5,18.3365
325000,8.5;9,13.5145
325000,9;9.5,8.97281
325000,9.5;10,5.86349
325000,10;10.5,3.57285
325000,10.5;11,2.04205
325000,11;11.5,1.13661
325000,11.5;12,0.555554
325000,12;12.5,0.274655
325000,12.5;13,0.0988702
325000,13;13.5,0.0462282
325000,13.5;14,0.0126258
325000,14;14.5,0.00313477
325000,14.5;15,0
325000,15;15.5,0
325000,15.5;16,0
326000,0;0.5,0
326000,0.5;1,16.9159
326000,1;1.5,186.865
326000,1.5;2,108.81
326000,2;2.5,118.693
326000,2.5;3,99.6905
326000,3;3.5,93.162
326000,3.5;4,81.9205
326000,4;4.5,73.7628
326000,4.5;5,64.4983
326000,5;5.5,57.0188
326000,5.5;6,49.1945
326000,6;6.5,41.8418
326000,6.5;7,35.3691
326000,7;7.5,29.3047
326000,7.5;8,23.4693
326000,8;8.5,18.2477
326000,8.5;9,13.2381
326000,9;9.5,9.24059
326000,9.5;10,5.75636
326000,10;10.5,3.61374
326000,10.5;11,2.04343
326000,11;11.5,1.13284
326000,11.5;12,0.547485
326000,12;12.5,0.255567
326000,12.5;13,0.0861443
326000,13;13.5,0.0344445
326000,13.5;14,0.0109423
326000,14;14.5,0.00235108
326000,14.5;15,0.000731467
326000,15;15.5,0
326000,15.5;16,0
327000,0;0.5,0
327000,0.5;1,15.8245
327000,1;1.5,188.775
327000,1.5;2,107.107
327000,2;2.5,118.818
327000,2.5;3,101.202
327000,3;3.5,93.6733
327000,3.5;4,81.8527
327000,4;4.5,72.8651
327000,4.5;5,65.0762
327000,5;5.5,56.6265
327000,5.5;6,49.2715
327000,6;6.5,42.2368
327000,6.5;7,35.4703
327000,7;7.5,29.3804
327000,7.5;8,23.3051
327000,8;8.5,18.6498
327000,8.5;9,13.394
327000,9;9.5,9.13459
327000,9.5;10,5.71284
327000,10;10.5,3.4532
327000,10.5;11,1.97458
327000,11;11.5,1.04986
327000,11.5;12,0.530196
327000,12;12.5,0.219512
327000,12.5;13,0.0851654
327000,13;13.5,0.0371639
327000,13.5;14,0.0109423
327000,14;14.5,0.00391846
327000,14.5;15,0.000731467
327000,15;15.5,0
327000,15.5;16,0
328000,0;0.5,0
328000,0.5;1,16.3702
328000,1;1.5,186.463
328000,1.5;2,111.753
328000,2;2.5,117.409
328000,2.5;3,102.02
328000,3;3.5,92.1845
328000,3.5;4,82.802
328000,4;4.5,73.1115
328000,4.5;5,64.8436
328000,5;5.5,56.5976
328000,5.5;6,49.5986
328000,6;6.5,42.0128
328000,6.5;7,35.2957
328000,7;7.5,29.3894
328000,7.5;8,23.5011
328000,8;8.5,18.409
328000,8.5;9,13.6039
328000,9;9.5,9.13831
328000,9.5;10,5.63919
328000,10;10.5,3.49863
328000,10.5;11,1.9374
328000,11;11.5,1.08003
328000,11.5;12,0.463345
328000,12;12.5,0.243902
328000,12.5;13,0.0724396
328000,13;13.5,0.0299124
328000,13.5;14,0.0092589
328000,14;14.5,0.00235108
328000,14.5;15,0
328000,15;15.5,0
328000,15.5;16,0
329000,0;0.5,0
329000,0.5;1,16.9159
329000,1;1.5,189.981
329000,1.5;2,110.72
329000,2;2.5,120.196
329000,2.5;3,100.656
329000,3;3.5,94.9967
329000,3.5;4,81.4572
329000,4;4.5,74.6957
329000,4.5;5,64.8154
329000,5;5.5,57.1227
329000,5.5;6,49.3966
329000,6;6.5,42.363
329000,6.5;7,35.4005
329000,7;7.5,29.1352
329000,7.5;8,23.6123
329000,8;8.5,18.1799
329000,8.5;9,13.2152
329000,9;9.5,9.01372
329000,9.5;10,5.55048
329000,10;10.5,3.43502
329000,10.5;11,1.91674
329000,11;11.5,1.07626
329000,11.5;12,0.537112
329000,12;12.5,0.218451
329000,12.5;13,0.0890811
329000,13;13.5,0.0271931
329000,13.5;14,0.0109423
329000,14;14.5,0.00313477
329000,14.5;15,0
329000,15;15.5,0
329000,15.5;16,0
330000,0;0.5,0
330000,0.5;1,13.9147
330000,1;1.5,191.086
330000,1.5;2,109.223
330000,2;2.5,121.605
330000,2.5;3,100.467
330000,3;3.5,94.6207
330000,3.5;4,82.8472
330000,4;4.5,74.2733
330000,4.5;5,65.5343
330000,5;5.5,56.8169
330000,5.5;6,49.8536
330000,6;6.5,41.8214
330000,6.5;7,35.6798
330000,7;7.5,28.89
330000,7.5;8,23.6256
330000,8;8.5,18.0396
330000,8.5;9,13.1404
330000,9;9.5,8.92631
330000,9.5;10,5.63082
330000,10;10.5,3.3911
330000,10.5;11,1.94566
330000,11;11.5,1.10895
330000,11.5;12,0.494466
330000,12;12.5,0.253446
330000,12.5;13,0.0871233
330000,13;13.5,0.0380703
330000,13.5;14,0.0101006
330000,14;14.5,0.00235108
330000,14.5;15,0.000731467
330000,15;15.5,0
330000,15.5;16,0
331000,0;0.5,0
331000,0.5;1,11.1863
331000,1;1.5,193.197
331000,1.5;2,108.294
331000,2;2.5,122.544
331000,2.5;3,101.034
331000,3;3.5,97.5081
331000,3.5;4,82.8359
331000,4;4.5,75.7607
331000,4.5;5,65.8866
331000,5;5.5,57.9997
331000,5.5;6,49.1993
331000,6;6.5,42.7336
331000,6.5;7,34.8733
331000,7;7.5,29.2956
331000,7.5;8,23.011
331000,8;8.5,17.9789
331000,8.5;9,13.1196
331000,9;9.5,8.57298
331000,9.5;10,5.6191
331000,10;10.5,3.29871
331000,10.5;11,1.91399
331000,11;11.5,1.00082
331000,11.5;12,0.504839
331000,12;12.5,0.231177
331000,12.5;13,0.0890811
331000,13;13.5,0.0271931
331000,13.5;14,0.0117841
331000,14;14.5,0.00235108
331000,14.5;15,0
331000,15;15.5,0
331000,15.5;16,0
332000,0;0.5,0
332000,0.5;1,16.6431
332000,1;1.5,188.372
332000,1.5;2,109.739
332000,2;2.5,121.448
332000,2.5;3,101.453
332000,3;3.5,95.5682
332000,3.5;4,83.1636
332000,4;4.5,75.0478
332000,4.5;5,65.4779
332000,5;5.5,57.3304
332000,5.5;6,49.6948
332000,6;6.5,42.2042
332000,6.5;7,35.2434
332000,7;7.5,29.114
332000,7.5;8,23.109
332000,8;8.5,18.1191
332000,8.5;9,13.1799
332000,9;9.5,8.8947
332000,9.5;10,5.5555
332000,10;10.5,3.38353
332000,10.5;11,1.87957
332000,11;11.5,1.06997
332000,11.5;12,0.508297
332000,12;12.5,0.237539
332000,12.5;13,0.0822287
332000,13;13.5,0.0326317
332000,13.5;14,0.00757547
332000,14;14.5,0.00313477
332000,14.5;15,0
332000,15;15.5,0
332000,15.5;16,0
333000,0;0.5,0
333000,0.5;1,14.7332
333000,1;1.5,188.272
333000,1.5;2,107.313
333000,2;2.5,118.787
333000,2.5;3,99.7114
333000,3;3.5,90.7409
333000,3.5;4,83.0054
333000,4;4.5,72.469
333000,4.5;5,64.8577
333000,5;5.5,56.4476
333000,5.5;6,49.3148
333000,6;6.5,41.7359
333000,6.5;7,35.5157
333000,7;7.5,28.7629
333000,7.5;8,23.9487
333000,8;8.5,18.3833
333000,8.5;9,13.5685
333000,9;9.5,9.33172
333000,9.5;10,5.89529
333000,10;10.5,3.57133
333000,10.5;11,2.02002
333000,11;11.5,1.10266
333000,11.5;12,0.533654
333000,12;12.5,0.226935
333000,12.5;13,0.09006
333000,13;13.5,0.0262866
333000,13.5;14,0.0126258
333000,14;14.5,0.00156739
333000,14.5;15,0
333000,15;15.5,0
333000,15.5;16,0
334000,0;0.5,0
334000,0.5;1,13.9147
334000,1;1.5,188.071
334000,1.5;2,107.933
334000,2;2.5,118.662
334000,2.5;3,100.74
334000,3;3.5,93.0718
334000,3.5;4,82.5195
334000,4;4.5,73.534
334000,4.5;5,64.4771
334000,5;5.5,57.0073
334000,5.5;6,48.8674
334000,6;6.5,42.2775
334000,6.5;7,35.3621
334000,7;7.5,29.1443
334000,7.5;8,23.5037
334000,8;8.5,18.2687
334000,8.5;9,13.5124
334000,9;9.5,9.09926
334000,9.5;10,5.77979
334000,10;10.5,3.52135
334000,10.5;11,1.98422
334000,11;11.5,1.11272
334000,11.5;12,0.552096
334000,12;12.5,0.232237
334000,12.5;13,0.0949546
334000,13;13.5,0.035351
334000,13.5;14,0.0126258
334000,14;14.5,0.00391846
334000,14.5;15,0
334000,15;15.5,0
334000,15.5;16,0
335000,0;0.5,0
335000,0.5;1,15.5517
335000,1;1.5,189.981
335000,1.5;2,108.604
335000,2;2.5,122.513
335000,2.5;3,98.0954
335000,3;3.5,94.5004
335000,3.5;4,81.8188
335000,4;4.5,72.4338
335000,4.5;5,64.8859
335000,5;5.5,56.8169
335000,5.5;6,49.5313
335000,6;6.5,41.9517
335000,6.5;7,35.9556
335000,7;7.5,29.4227
335000,7.5;8,23.7924
335000,8;8.5,18.4207
335000,8.5;9,13.5623
335000,9;9.5,8.94863
335000,9.5;10,5.66262
335000,10;10.5,3.39413
335000,10.5;11,1.94153
335000,11;11.5,0.979447
335000,11.5;12,0.511755
335000,12;12.5,0.182396
335000,12.5;13,0.0832076
335000,13;13.5,0.0271931
335000,13.5;14,0.00673375
335000,14;14.5,0.000783693
335000,14.5;15,0
335000,15;15.5,0
335000,15.5;16,0
336000,0;0.5,0
336000,0.5;1,15.8245
336000,1;1.5,185.859
336000,1.5;2,106.229
336000,2;2.5,118.411
336000,2.5;3,99.5016
336000,3;3.5,92.6808
336000,3.5;4,81.7736
336000,4;4.5,73.0059
336000,4.5;5,64.8084
336000,5;5.5,56.1995
336000,5.5;6,49.2474
336000,6;6.5,41.7359
336000,6.5;7,35.7461
336000,7;7.5,28.9778
336000,7.5;8,23.7474
336000,8;8.5,18.4277
336000,8.5;9,13.5893
336000,9;9.5,9.2034
336000,9.5;10,5.8049
336000,10;10.5,3.56679
336000,10.5;11,2.05857
336000,11;11.5,1.09889
336000,11.5;12,0.573995
336000,12;12.5,0.223754
336000,12.5;13,0.105723
336000,13;13.5,0.0326317
336000,13.5;14,0.0101006
336000,14;14.5,0.00391846
336000,14.5;15,0.00146293
336000,15;15.5,0
336000,15.5;16,0
337000,0;0.5,0
337000,0.5;1,16.3702
337000,1;1.5,189.478
337000,1.5;2,107.004
337000,2;2.5,120.227
337000,2.5;3,101.81
337000,3;3.5,93.0718
337000,3.5;4,82.8133
337000,4;4.5,74.7397
337000,4.5;5,64.0754
337000,5;5.5,57.3766
337000,5.5;6,49.4254
337000,6;6.5,42.1228
337000,6.5;7,35.3795
337000,7;7.5,29.4651
337000,7.5;8,23.5435
337000,8;8.5,18.1846
337000,8.5;9,13.5706
337000,9;9.5,8.75523
337000,9.5;10,5.70447
337000,10;10.5,3.35929
337000,10.5;11,1.93878
337000,11;11.5,1.05237
337000,11.5;12,0.51406
337000,12;12.5,0.235419
337000,12.5;13,0.0802709
337000,13;13.5,0.0335381
337000,13.5;14,0.00841719
337000,14;14.5,0.00235108
337000,14.5;15,0
337000,15;15.5,0
337000,15.5;16,0
338000,0;0.5,0
338000,0.5;1,13.0962
338000,1;1.5,191.287
338000,1.5;2,110.72
338000,2;2.5,120.415
338000,2.5;3,99.0398
338000,3;3.5,95.5381
338000,3.5;4,82.0561
338000,4;4.5,74.7838
338000,4.5;5,64.8295
338000,5;5.5,57.5554
338000,5.5;6,48.978
338000,6;6.5,42.7906
338000,6.5;7,35.1631
338000,7;7.5,29.2805
338000,7.5;8,23.3713
338000,8;8.5,18.0864
338000,8.5;9,13.2152
338000,9;9.5,8.93747
338000,9.5;10,5.74129
338000,10;10.5,3.32597
338000,10.5;11,1.98697
338000,11;11.5,1.07752
338000,11.5;12,0.485245
338000,12;12.5,0.235419
338000,12.5;13,0.0881022
338000,13;13.5,0.0344445
338000,13.5;14,0.00673375
338000,14;14.5,0.00313477
338000,14.5;15,0.00146293
338000,15;15.5,0
338000,15.5;16,0
339000,0;0.5,0
339000,0.5;1,16.9159
339000,1;1.5,193.499
339000,1.5;2,110.617
339000,2;2.5,119.163
339000,2.5;3,101.537
339000,3;3.5,94.1546
339000,3.5;4,83.2992
339000,4;4.5,75.1094
339000,4.5;5,65.3228
339000,5;5.5,58.069
339000,5.5;6,49.0454
339000,6;6.5,42.7214
339000,6.5;7,34.7999
339000,7;7.5,29.3682
339000,7.5;8,23.1223
339000,8;8.5,18.0046
339000,8.5;9,13.1446
339000,9;9.5,8.92445
339000,9.5;10,5.66932
339000,10;10.5,3.36384
339000,10.5;11,1.93878
339000,11;11.5,1.0222
339000,11.5;12,0.508297
339000,12;12.5,0.242842
339000,12.5;13,0.0753763
339000,13;13.5,0.0380703
339000,13.5;14,0.00757547
339000,14;14.5,0.00313477
339000,14.5;15,0.000731467
339000,15;15.5,0
339000,15.5;16,0
340000,0;0.5,0
340000,0.5;1,13.369
340000,1;1.5,190.885
340000,1.5;2,107.004
340000,2;2.5,120.196
340000,2.5;3,97.4028
340000,3;3.5,92.4101
340000,3.5;4,80.022
340000,4;4.5,72.7595
340000,4.5;5,63.4693
340000,5;5.5,55.5994
340000,5.5;6,49.1608
340000,6;6.5,42.2164
340000,6.5;7,35.788
340000,7;7.5,29.9282
340000,7.5;8,23.8772
340000,8;8.5,18.8321
340000,8.5;9,13.5789
340000,9;9.5,9.38937
340000,9.5;10,5.8367
340000,10;10.5,3.53195
340000,10.5;11,1.96356
340000,11;11.5,1.05237
340000,11.5;12,0.471414
340000,12;12.5,0.201484
340000,12.5;13,0.0822287
340000,13;13.5,0.0235673
340000,13.5;14,0.0092589
340000,14;14.5,0.000783693
340000,14.5;15,0
340000,15;15.5,0
340000,15.5;16,0
341000,0;0.5,0
341000,0.5;1,13.0962
341000,1;1.5,191.589
341000,1.5;2,109.12
341000,2;2.5,118.505
341000,2.5;3,99.8374
341000,3;3.5,92.4252
341000,3.5;4,83.3897
341000,4;4.5,72.7331
341000,4.5;5,66.2108
341000,5;5.5,55.8533
341000,5.5;6,49.6227
341000,6;6.5,41.512
341000,6.5;7,35.7217
341000,7;7.5,29.223
341000,7.5;8,23.7315
341000,8;8.5,18.2664
341000,8.5;9,13.423
341000,9;9.5,9.12716
341000,9.5;10,5.79318
341000,10;10.5,3.55467
341000,10.5;11,1.93327
341000,11;11.5,1.07752
341000,11.5;12,0.484092
341000,12;12.5,0.224814
341000,12.5;13,0.067545
341000,13;13.5,0.0262866
341000,13.5;14,0.00505031
